Gene_acc,PG.ProteinAccessions,WT1,WT2,WT3,11-1,11-2,11-3,Desc
188,Tb11.v5.0339.1-p1;Tb927.10.5080:mRNA-p1,48247.60546875,39731.78515625,127902.921875,133270.078125,131435.953125,47737.62890625,GPI transamidase component Tta2
189,Tb11.v5.0340.1-p1;Tb927.10.5070:mRNA-p1,40986.265625,45693.34375,102899.9921875,87085.5234375,52104.05859375,79186.390625,"ribonuclease H, putative"
191,Tb11.v5.0342.1-p1;Tb927.10.5040:mRNA-p1,78768.625,18708.06640625,27368.177734375,8156.21533203125,18950.130859375,13147.6376953125,"chaperone protein DnaJ, putative"
192,Tb11.v5.0346.1-p1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,"BarP protein, putative"
194,Tb11.v5.0356.1-p1;Tb927.1.1240:mRNA-p1,178942.71875,328024.65625,185090.71875,141507.96875,140321.6875,138374.296875,"cytidine triphosphate synthase, putative"
195,Tb11.v5.0357.1-p1;Tb927.1.1270:mRNA-p1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,"homocysteine S-methyltransferase, putative"
196,Tb11.v5.0365.1-p1,4043368.5,4014280.5,3634313.75,2900417.75,2874012.75,2861358,"hypothetical protein, conserved"
197,Tb11.v5.0366.1-p1,1378955.875,1488750,1350569.375,896658.8125,868549.875,915075.375,"hypothetical protein, conserved"
198,Tb11.v5.0372.1-p1;Tb927.1.1310:mRNA-p1,34001.08984375,32540.810546875,38119.16796875,47631.78515625,28606.40625,41565.58203125,"transmembrane protein, conserved"
199,Tb11.v5.0384.1-p1;Tb927.1.1130:mRNA-p1,221033.65625,255545.1875,201291.875,149613.09375,114978.578125,133101.75,"glycerol-3-phosphate dehydrogenase (FAD-dependent), putative"
200,Tb11.v5.0387.1-p1;Tb927.11.1180:mRNA-p1,102778.3828125,105884.96875,109860.6015625,78136.1640625,98666.5,87872.109375,"cdc2-related kinase 6, putative"
201,Tb11.v5.0391.1-p1;Tb927.1.1370:mRNA-p1,1037583.25,1168225.25,1032693.0625,885159.0625,864329.25,815578.875,"rRNA biogenesis protein, putative"
202,Tb11.v5.0394.1-p1,1068827.125,1106737.5,1199422.5,1134856,1306597.5,1331761.625,"hypothetical protein, conserved"
203,Tb11.v5.0396.1-p1;Tb927.10.16170:mRNA-p1,74338.5546875,69615.8359375,84891.03125,134684.421875,103319.015625,131414.015625,"potassium voltage-gated channel, putative"
204,Tb11.v5.0397.1-p1;Tb927.10.16150:mRNA-p1,895415.8125,782410.625,821450.8125,667932.0625,628481.5,720181.75,"ATP-dependent zinc metallopeptidase, putative"
206,Tb11.v5.0406.1-p1;Tb927.10.15910:mRNA-p1,224342.21875,200036.21875,228035.453125,251004.875,237301.765625,259649.703125,Glycerol uptake protein 1
207,Tb11.v5.0414.1-p1;Tb927.10.540:mRNA-p1,4811380,4252785,4898718.5,3731277.5,3375642.75,3946872.75,"ATP-dependent RNA helicase SUB2, putative"
208,Tb11.v5.0420.1-p1;Tb927.10.14490:mRNA-p1,11804646,12492684,11846605,13544120,13454220,13883358,"hypothetical protein, conserved"
209,Tb11.v5.0421.1-p1;Tb927.5.350:mRNA-p1,69603.09375,37469.89453125,67031.8203125,27310.78125,42193.7265625,42526.41015625,"75 kDa invariant surface glycoprotein, putative"
210,Tb11.v5.0422.1-p1,1201159.75,1213381.375,1182296.125,1186783,1115929.875,1170575.625,"SET domain containing protein, putative"
211,Tb11.v5.0426.1-p1;Tb927.1.1640:mRNA-p1,32078.701171875,20236.87109375,17912.279296875,29120.423828125,32998.6015625,19013.7109375,"hypothetical protein, conserved"
212,Tb11.v5.0427.1-p1;Tb927.10.15850:mRNA-p1,1562454.375,1489313,1553116.875,1960556,1584563.125,2018470.625,Peroxisome biogenesis factor 12
213,Tb11.v5.0434.1-p1;Tb927.10.15390:mRNA-p1,785532.375,925799.625,915767.1875,890966.3125,789831.25,779632.75,Flagellum attachment zone protein 7
214,Tb11.v5.0435.1-p1;Tb927.11.3650:mRNA-p1,815252.875,891761.3125,1050117.5,752106.125,640128.3125,963126.25,"adenylosuccinate synthetase, putative"
215,Tb11.v5.0436.1-p1;Tb927.1.1030:mRNA-p1,156476.78125,176315.984375,159338.28125,222127.234375,169030.625,173422.546875,Nucleolar protein 49
217,Tb11.v5.0464.1-p1;Tb927.1.1560:mRNA-p1,176299.703125,184929.75,208169.765625,159338.078125,163785.234375,173658.171875,"vesicular-fusion protein nsf, putative"
219,Tb11.v5.0468.1-p1,919151.1875,436483.84375,916724.1875,591538.875,894508.5625,1337602.75,"alpha tubulin, putative"
220,Tb11.v5.0469.1-p1;Tb927.1.2330:mRNA-p1;Tb927.1.2350:mRNA-p1;Tb927.1.2370:mRNA-p1;Tb927.1.2390:mRNA-p1,722454784,694442112,703435712,639523520,657808640,653844608,beta tubulin
221,Tb11.v5.0474.1-p1;Tb927.3.3290:mRNA-p1,Filtered,Filtered,Filtered,22522.8203125,24177.3125,3449.019287109375,"protein kinase, putative"
223,Tb11.v5.0480.1-p1,252479.3125,243560.34375,215401.28125,232538.171875,244859.03125,199281.40625,"DNA-directed RNA polymerase, alpha subunit, putative"
224,Tb11.v5.0481.1-p1;Tb927.10.15380:mRNA-p1,181792.78125,197132.5,181439.609375,135610.59375,127597.3359375,123325.765625,"U3 snoRNA-associated protein UTP11, putative"
225,Tb11.v5.0487.1-p1,160212.4375,74864.34375,19993.365234375,123586.078125,126415.7265625,Filtered,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative"
226,Tb11.v5.0489.1-p1,275544.53125,463890.8125,414888.59375,267343.78125,644944,310137.28125,"retrotransposon hot spot (RHS) protein, putative"
227,Tb11.v5.0493.1-p1;Tb927.7.3830:mRNA-p1,102156.5859375,118085.4296875,115411.578125,162678.109375,224324.9375,201932.953125,"kinesin K39, putative"
228,Tb11.v5.0500.1-p1;Tb927.10.660:mRNA-p1,74881.5703125,71852.6875,78890.375,92616.0625,83179.265625,86467.109375,"2-oxoisovalerate dehydrogenase alpha subunit, putative"
229,Tb11.v5.0501.1-p1;Tb927.10.3940:mRNA-p1,38912824,41317400,35865844,30085966,30223730,27916932,"40S ribosomal protein S3A, putative"
230,Tb11.v5.0502.1-p1;Tb927.10.3920:mRNA-p1,1867818.875,2166724.5,2065163.125,1742963,1747632,1978300.5,"hypothetical protein, conserved"
231,Tb11.v5.0512.1-p1;Tb927.10.2180:mRNA-p1,Filtered,14509.1494140625,Filtered,11352.1064453125,23265.8359375,33571.5546875,"Rtr1/RPAP2 family, putative"
233,Tb11.v5.0516.1-p1;Tb927.10.6880:mRNA-p1,56309.37109375,76307.0625,56215.25,85106.078125,71598.421875,113611.7890625,"glyceraldehyde 3-phosphate dehydrogenase, cytosolic"
234,Tb11.v5.0517.1-p1;Tb927.11.4050:mRNA-p1,3293.494140625,4711.04833984375,4029.78564453125,4673.666015625,5693.77587890625,12235.2568359375,"hypothetical protein, conserved"
235,Tb11.v5.0523.1-p1;Tb927.1.780:mRNA-p1,1992059.25,1924922,2010744.875,1923945.125,1781758.5,1970779,leucine-rich repeat-containing protein
236,Tb11.v5.0527.1-p1;Tb927.10.16110:mRNA-p1,167385.953125,237515.125,197706.5,106427.1328125,122871.4609375,99305.046875,component of motile flagella 1
237,Tb11.v5.0531.1-p1;Tb927.10.5620:mRNA-p1,409573472,400530368,393401376,422897792,451440864,444865024,"fructose-bisphosphate aldolase, glycosomal"
238,Tb11.v5.0532.1-p1;Tb927.10.70:mRNA-p1,599881.8125,718140.4375,482835.65625,452800,415331.03125,464580.34375,"retrotransposon hot spot (RHS), putative, (fragment)"
239,Tb11.v5.0537.1-p1,183793.625,102424.015625,73064.4453125,220152.3125,356405.78125,261579.125,"polyubiquitin, putative"
240,Tb11.v5.0538.1-p1;Tb927.8.4970:mRNA-p1;Tb927.8.4980:mRNA-p1;Tb927.8.4990:mRNA-p1;Tb927.8.5000:mRNA-p1;Tb927.8.5010:mRNA-p1,46620152,46601416,43729956,36125700,34654480,37372328,Paraflagellar rod protein 2-5
241,Tb11.v5.0540.1-p1,143608.859375,347182.59375,297678.71875,223913,364882.90625,205488.390625,"amino acid transporter 8, putative"
242,Tb11.v5.0543.1-p1;Tb927.10.10890:mRNA-p1;Tb927.10.10900:mRNA-p1;Tb927.10.10920:mRNA-p1;Tb927.10.10940:mRNA-p1;Tb927.10.10950:mRNA-p1;Tb927.10.10960:mRNA-p1,1273997.125,1495027.25,1571954,1107907.25,1011862.5,1191618.875,"heat shock protein, putative"
243,Tb11.v5.0553.1-p1,78569.5625,29684.6875,115800.90625,92239.6875,31837.37890625,35977.859375,"ubiquitin hydrolase, putative"
244,Tb11.v5.0563.1-p1;Tb927.10.13270:mRNA-p1,778485.3125,860271.1875,794834.875,607345.6875,588957.8125,574413.0625,"Periodic tryptophan protein 2 homolog, putative"
245,Tb11.v5.0564.1-p1,43493.109375,45516.28125,49797.0546875,40268.125,38959.96875,43526.37890625,"protein kinase, putative"
246,Tb11.v5.0569.1-p1;Tb927.8.4700:mRNA-p1;Tb927.8.4710:mRNA-p1;Tb927.8.4720:mRNA-p1;Tb927.8.4730:mRNA-p1;Tb927.8.4740:mRNA-p1,Filtered,Filtered,8070.60107421875,10603.9462890625,22461.677734375,Filtered,"amino acid transporter, putative"
248,Tb11.v5.0574.1-p1;Tb927.5.2540:mRNA-p1,109294.7890625,95829.9140625,135437.53125,136754.296875,154972.046875,97614.5234375,"Organic solute transport protein 1, putative"
249,Tb11.v5.0578.1-p1;Tb927.10.6720:mRNA-p1,163456.65625,142641.09375,177265.59375,248154.21875,201462.265625,225822.875,"Plasma-membrane choline transporter, putative"
250,Tb11.v5.0586.1-p1;Tb927.7.5470:mRNA-p1,69885.53125,59974.3359375,71399.703125,92357.75,80971.8515625,85885.21875,Present in the outer mitochondrial membrane proteome 36
251,Tb11.v5.0587.1-p1;Tb927.11.4610:mRNA-p1,5806785,5899876,5763270,4450757.5,4521482,4447630.5,protein kinase A regulatory subunit
252,Tb11.v5.0594.1-p1,761563.625,745088.25,840630.125,751733.125,806457.625,780513.125,"retrotransposon hot spot (RHS) protein, putative"
253,Tb11.v5.0611.1-p1;Tb927.7.2570:mRNA-p1,1613713.5,1756730.25,2010923.75,1977717,1764864.875,1965079.375,"guide RNA associated protein, GAP2"
254,Tb11.v5.0612.1-p1;Tb927.7.7070:mRNA-p1,184398.65625,155731.90625,158089.921875,128265.6015625,124201.1796875,143916.546875,"MYND finger, putative"
255,Tb11.v5.0620.1-p1,19824.109375,17644.34375,42292.203125,16465.62890625,Filtered,15062.9267578125,"COG4 transport protein, putative"
256,Tb11.v5.0624.1-p1,745902.625,764778,672497,2012760.75,1869470.625,2073628.625,"retrotransposon hot spot protein (PHS), putative"
257,Tb11.v5.0626.1-p1;Tb927.10.14800:mRNA-p1,197168.03125,180230.765625,201892.453125,121441.40625,138357.015625,154363.15625,"mitogen-activated protein kinase 9, putative"
258,Tb11.v5.0631.1-p1;Tb927.10.960:mRNA-p1,54488.6484375,95199.359375,96579.6640625,41885.7109375,59918.1015625,76629.625,U4/U6-specific protein PRP4
259,Tb11.v5.0636.1-p1;Tb927.10.14890:mRNA-p1,1787512.75,1695360,1952678.375,3802165.75,4048876.5,3959294.5,"C-terminal motor kinesin, putative"
260,Tb11.v5.0637.1-p1;Tb927.10.380:mRNA-p1,Filtered,Filtered,19076.06640625,11139.9501953125,Filtered,17113.48046875,kinetoplast ribosomal PPR-repeat containing protein 5
262,Tb11.v5.0639.1-p1;Tb927.5.1230:mRNA-p1,1631869,1681893.125,1663994.75,1984321.5,2038890.375,1897348.625,"hypothetical protein, conserved"
265,Tb11.v5.0650.1-p1;Tb927.10.2890:mRNA-p1,1807140.875,2173405.25,2133094.5,1238569.625,1069161.75,1652065.5,enolase
266,Tb11.v5.0652.1-p1;Tb927.7.3210:mRNA-p1,482653.0625,495760.90625,487658,452881.4375,448630.09375,440197.46875,"Pseudokinase, putative"
267,Tb11.v5.0655.1-p1;Tb927.2.830:pseudogenic_transcript-p1,665778.9375,694375.1875,728129.8125,555873.1875,593878.3125,596593,"retrotransposon hot spot protein 1 (RHS1), interrupted"
268,Tb11.v5.0668.1-p1;Tb927.10.8230:mRNA-p1,542079.5625,676992.375,753303.875,904515,868958.0625,1055991.875,protein disulfide isomerase 2
270,Tb11.v5.0671.1-p1;Tb927.10.13010:mRNA-p1,993971.5,1010155.25,991177.6875,784063,763729.125,742496.8125,cAMP-dependent protein kinase catalytic subunit 3
271,Tb11.v5.0680.1-p1;Tb927.10.9100:mRNA-p1,205658.984375,197457.046875,190294.875,298890.375,310854,223362.625,"hypothetical protein, conserved"
272,Tb11.v5.0684.1-p1;Tb927.10.2770:mRNA-p1,3121269,2892327.75,4533166.5,2751487.5,3537426.25,2230755.25,"eukaryotic translation initiation factor 5, putative"
273,Tb11.v5.0707.1-p1;Tb927.10.8650:mRNA-p1,29451.359375,37327.140625,70873.40625,59019.01953125,83278.59375,38258.72265625,"ran binding protein, putative"
274,Tb11.v5.0710.1-p1,3580.361572265625,Filtered,10537.3828125,10973.26171875,13864.2998046875,15447.10546875,"Gp63-1 surface protease homolog, putative"
276,Tb11.v5.0713.1-p1,545950.4375,543638,561760,1354212.875,1345955.625,1327796.625,"Retrotransposon hot spot protein 6 (RHS6), putative"
277,Tb11.v5.0716.1-p1;Tb927.11.14720:mRNA-p1,228213.859375,211253.5625,213606.4375,232479.96875,227597.75,224218.875,"hypothetical protein, conserved"
278,Tb11.v5.0718.1-p1;Tb927.10.13780:mRNA-p1,1031385.6875,1027186.0625,1065779.875,967263.625,901359.9375,960888.25,Glycogen synthase kinase 3 short
279,Tb11.v5.0731.1-p1,57178.21875,55375.23828125,56644.66015625,28153.2890625,27086.951171875,35834.0859375,"65 kDa invariant surface glycoprotein, putative"
281,Tb11.v5.0739.1-p1,219258.03125,230073.53125,248828.765625,215972.953125,221809.453125,222559.0625,SUMO-interacting motif-containing protein
282,Tb11.v5.0741.1-p1;Tb927.3.3770:mRNA-p1;Tb927.3.3790:mRNA-p1,17619540,17587790,16617225,16153584,15436243,16303076,"hypothetical protein, conserved"
283,Tb11.v5.0742.1-p1;Tb927.6.1260:mRNA-p1,114069.8203125,91162.1171875,80385.6875,116201.9375,38747.89453125,46776.0234375,"proteasome beta-1 subunit, putative"
285,Tb11.v5.0746.1-p1;Tb927.11.6090:mRNA-p1,349432.9375,389060.25,1225456.75,390287.34375,Filtered,412831.34375,"tatD related deoxyribonuclease, putative"
286,Tb11.v5.0758.1-p1;Tb927.1.4140:mRNA-p1,10801.4013671875,7762.7265625,10680.0947265625,14347.947265625,13214.634765625,14385.66015625,Bardet-Biedl syndrome 5 protein
287,Tb11.v5.0760.1-p1;Tb927.10.980:mRNA-p1,27185.591796875,31163.2109375,32578.4921875,17646.11328125,25430.265625,23048.181640625,"RNA polymerase III transcription factor (TF)IIIC subunit, putative"
288,Tb11.v5.0775.1-p1;Tb927.10.7560:mRNA-p1,96983.6171875,80125.9765625,34956.1015625,Filtered,Filtered,Filtered,"methyltransferase domain containing protein, putative"
289,Tb11.v5.0778.1-p1;Tb927.7.680:mRNA-p1,76658.9765625,63881.61328125,76467.6328125,71122.4765625,75192.921875,66280.078125,"chaperone protein DnaJ, putative"
293,Tb11.v5.0809.1-p1;Tb927.10.6570:mRNA-p1,235803.65625,254255.625,293134.15625,151975.5625,166319.671875,165506.21875,"TPR repeat, putative"
294,Tb11.v5.0814.1-p1;Tb927.10.9500:mRNA-p1,12687.208984375,Filtered,Filtered,Filtered,35076.32421875,71783.6015625,"expression site-associated gene 3 (ESAG3) protein, putative"
295,Tb11.v5.0818.1-p1;Tb927.3.2340:mRNA-p1,642214.5,675244.0625,733971.875,798024.375,695414.875,838426.75,Peroxisome biogenesis protein 2
296,Tb11.v5.0826.1-p1;Tb927.7.6860:mRNA-p1,50592.4921875,56028.55078125,49122.59375,40030.484375,69952.7890625,71212.3046875,"expression site-associated gene 5 (ESAG5) protein, putative"
297,Tb11.v5.0831.1-p1;Tb927.3.3400:mRNA-p1,122130.109375,92419.3046875,72610.59375,59292.84765625,58842.0390625,12020.6533203125,"kinesin, putative"
298,Tb11.v5.0832.1-p1;Tb927.10.1800:mRNA-p1,51315.390625,110984.3125,51653.2890625,20596.35546875,Filtered,27027.7421875,"methyltransferase domain containing protein, putative"
300,Tb11.v5.0861.1-p1;Tb927.8.4030:mRNA-p1;Tb927.8.4080:mRNA-p1,1632551,1722438.625,1746325.625,1632562.125,1557173.5,1519179.5,"hypothetical protein, conserved"
306,Tb11.v5.0959.1-p1;Tb927.4.3120:mRNA-p1,212828.203125,243185.140625,244759.890625,261156.046875,285079.5,288879.90625,"hook complex protein, conserved"
307,Tb11.v5.0960.1-p1;Tb927.4.3110:mRNA-p1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,"tRNA-dihydrouridine synthase 4, putative"
308,Tb11.v5.0962.1-p1;Tb927.4.3090:mRNA-p1,Filtered,287948.375,Filtered,Filtered,Filtered,Filtered,"hypothetical protein, conserved"
309,Tb11.v5.0963.1-p1;Tb927.4.3080:mRNA-p1,33828.3984375,379883.53125,30347.662109375,24985.623046875,7918.42919921875,Filtered,"Uncharacterised ACR, YggU family COG1872, putative"
310,Tb11.v5.0965.1-p1;Tb927.4.3020:mRNA-p1,22522.94921875,19090.1953125,19959.318359375,21054.58203125,15692.490234375,16632.953125,"ATP-dependent DEAH-box RNA helicase, putative"
311,Tb11.v5.0967.1-p1;Tb927.4.3000:mRNA-p1,105117.09375,108725.546875,90711.21875,19701.1953125,13858.71875,24383.62109375,"hypothetical protein, conserved"
312,Tb11.v5.0968.1-p1;Tb927.4.2990:mRNA-p1,506891.375,636725.375,568937.25,628935.3125,685999.6875,668958.75,"hypothetical protein, conserved"
313,Tb11.v5.0971.1-p1;Tb927.4.2950:mRNA-p1,3740.03173828125,13580.1982421875,Filtered,Filtered,Filtered,Filtered,"mitochondrial DNA polymerase I protein A, putative"
314,Tb11.v5.0972.1-p1;Tb927.4.2940:mRNA-p1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,"hypothetical protein, conserved"
317,Tb11.v5.0985.1-p1;Tb927.5.130:mRNA-p1,132198.9375,209515.328125,98894.7578125,147137.890625,162587.8125,169111.984375,"variant surface glycoprotein (VSG)-related, putative"
318,Tb11.v5.1013.1-p1;Tb927.10.11640:mRNA-p1,32603.642578125,28662.59765625,21751.248046875,11176.634765625,34234.0546875,12594.314453125,"Protein prenyltransferase alpha subunit repeat, putative"
319,Tb11.v5.1014.1-p1;Tb927.10.11650:mRNA-p1,724450.8125,818011,802459.5625,688195.25,643912.5,661504.125,"hypothetical protein, conserved"
321,Tb11.v5.1020.1-p1,4387.921875,8147.53564453125,4234987,12596.4599609375,8159.82470703125,12981.65234375,"retrotransposon hot spot (RHS) protein, putative"
322,Tb11.v5.1022.1-p1;Tb927.10.3340:mRNA-p1,50080.0390625,126615.8046875,138820.6875,27779.328125,28958.65234375,127051.859375,"CMGC/MAPK protein kinase, putative"
324,Tb11.v5.1038.1-p1,149765.0625,68981.7109375,155638.1875,51140.12109375,81429.8203125,78099,"calpain-like cysteine peptidase, putative"
325,Tb11.v5.1046.1-p1;Tb927.10.2090:mRNA-p1;Tb927.10.2100:mRNA-p1;Tb927.10.2110:mRNA-p1,27637940,29294208,30142108,23802550,19235928,24217708,elongation factor 1-alpha
326,Tb11.v5.1055.1-p1;Tb927.3.4290:mRNA-p1;Tb927.3.4300:mRNA-p1;Tb927.3.4310:mRNA-p1;Tb927.3.4320:mRNA-p1;Tb927.3.4330:mRNA-p1,70789136,71042736,68631016,59676896,55275392,60749872,Paraflagellar rod protein 1-5
327,Tb11.v5.1057.1-p1;Tb927.10.12040:mRNA-p1,74077.21875,91231.1875,110676.2578125,67997.8671875,86951.6875,97223.0859375,"mitogen-activated protein kinase 11, putative"
328,Tb11.v5.1059.1-p1;Tb927.11.3590:mRNA-p1;Tb927.11.3600:mRNA-p1,42560748,42212644,38240540,31121306,32003582,32423098,"40S ribosomal protein S4, putative"
329,Tb427.BES10.1,14879.513671875,13414.671875,78736.9609375,232598.578125,Filtered,208211.75,Tb427.BES10.1
330,Tb427.BES10.2,200595.125,186453.390625,268487.03125,134800.203125,126079.703125,178648.21875,Tb427.BES10.2
333,Tb427.BES126.15,52645.20703125,35857.7265625,29587.810546875,1345375.125,1057119.25,1235452,Tb427.BES126.15
334,Tb427.BES129.14,12268.9638671875,14223.3173828125,60690.27734375,68400.859375,59501.9140625,68056.828125,Tb427.BES129.14
335,Tb427.BES134.1,150727.109375,133282.15625,152889.734375,168527.375,198325.71875,181712.546875,Tb427.BES134.1
336,Tb427.BES134.5,63859.31640625,49127.6796875,91208.5078125,126373.15625,87263.8984375,124536.8359375,Tb427.BES134.5
337,Tb427.BES15.12;Tb427.BES4.11,Filtered,142615.734375,94851.6015625,434844.1875,179690.65625,284230,Tb427.BES15.12;Tb427.BES4.11
339,Tb427.BES153.10;Tb427.BES40.18;Tb427.BES56.10;Tb427.BES65.9;Tb427.BES98.9,112254.5,146255.859375,131167.25,81140.8984375,81135.3828125,83823.796875,Tb427.BES153.10;Tb427.BES40.18;Tb427.BES56.10;Tb427.BES65.9;Tb427.BES98.9
340,Tb427.BES153.14;Tb427.BES65.13,Filtered,Filtered,Filtered,259826.453125,60909.76171875,498488.28125,Tb427.BES153.14;Tb427.BES65.13
341,Tb427.BES153.3;Tb427.BES65.2,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,Tb427.BES153.3;Tb427.BES65.2
342,Tb427.BES153.7;Tb427.BES28.8;Tb427.BES40.8;Tb427.BES5.6;Tb427.BES65.6;Tb427.BES98.6,16197.779296875,23992.12109375,21083.640625,31952.37890625,31898.8359375,34504.32421875,Tb427.BES153.7;Tb427.BES28.8;Tb427.BES40.8;Tb427.BES5.6;Tb427.BES65.6;Tb427.BES98.6
343,Tb427.BES153.9;Tb427.BES65.8,311255.03125,293485.78125,288779.5,207251.03125,247806.96875,186910.78125,Tb427.BES153.9;Tb427.BES65.8
344,Tb427.BES28.1;Tb427.BES28.2;Tb427.BES28.3;Tb427.BES40.2;Tb427.BES5.1,406349.5625,346387.53125,563649.0625,385428.625,336740.78125,462378.9375,Tb427.BES28.1;Tb427.BES28.2;Tb427.BES28.3;Tb427.BES40.2;Tb427.BES5.1
346,Tb427.BES28.15;Tb427.BES5.12,Filtered,377695.46875,380213.34375,135070.203125,42964.44140625,154605.390625,Tb427.BES28.15;Tb427.BES5.12
347,Tb427.BES28.7;Tb427.BES5.5,Filtered,Filtered,Filtered,Filtered,68976.25,1204.1571044921875,Tb427.BES28.7;Tb427.BES5.5
349,Tb427.BES29.4;Tb427.BES56.4,773426.625,643021.5,706236.75,423636.875,358199.75,518432.8125,Tb427.BES29.4;Tb427.BES56.4
350,Tb427.BES29.9,115040.4609375,32890.85546875,117373.984375,1029598.75,951112.0625,996449.8125,Tb427.BES29.9
351,Tb427.BES40.10,833108.4375,1005172.125,1018271.0625,864092.25,886518,989216.9375,Tb427.BES40.10
352,Tb427.BES40.13;Tb427.BES56.6,9807.9755859375,9422.5517578125,Filtered,29655.18359375,25405.67578125,24770.994140625,Tb427.BES40.13;Tb427.BES56.6
353,Tb427.BES40.15,3209117.5,3352718.75,3258643,2668119.25,2577369.75,2656688.5,Tb427.BES40.15
354,Tb427.BES40.16,205847.3125,229142,248857.28125,119100.4765625,132781.59375,183492.296875,Tb427.BES40.16
355,Tb427.BES40.20,105264.4609375,121144,133831.484375,230354.546875,206838.328125,223125.90625,Tb427.BES40.20
356,Tb427.BES40.21,295266304,294139648,305233856,217843728,209339584,190485968,Tb427.BES40.21
